developer;developer_id
"Igor Litvinsky;Pavel Voronik";9921
Ryan Stephen;9922
Burning Pick Entertainment;9923
Asymptotic Games;9924
Duckman Army Games;9925
Lumbernauts;9926
Casey Labrack;9927
keep silence;9928
Axiomatic Games;9929
Aggressive Combustion;9930
Wraith Studio;9931
AppFactoryHaru-Ni;9932
Game Alchemists;9933
FiveStarGames;9934
Spacewave Software;9935
Value;9936
EVXIO;9937
ECC GAMES S.A.;9938
Coconut Tree Studio;9939
Tea-Powered Games;9940
Frostbullet;9941
purplElephant;9942
Pixel with Hat;9943
POW Games;9944
MyDreamForever_Old;9945
Odamir Khaulepi;9946
Mark Hagan;9947
Malaca Games;9948
Visumeca Games;9949
Thugnificent;9950
Michael Lampel;9951
"Alexandru Coserea;Vector 7";9952
FurGoldGames;9953
Zachary 'ZOLTARR' Pitts;9954
"Pirates Of Love;Arthur Doggo";9955
Rock Wale;9956
m12y;9957
JunkGameStudio;9958
Game Grumps;9959
Kelsam;9960
starmops;9961
Atriagames;9962
vextro;9963
Creashock Studios;9964
"Radaev Valentine;Egor Magurin";9965
"Displacement Studios;Cazack Games";9966
Examined Interactive;9967
Gamers4Gamers Team;9968
"Matthew Willis;Jesse Crespo";9969
"Rusty Moyher;Matt Grimm";9970
Gal Hajaj;9971
Blob Games;9972
BYU Animation -  Class of 2017;9973
"Codon, Inc.;Mist";9974
Yash Future Tech Solutions Pvt Ltd;9975
"Evan Davis;Bryce Davis;Gehrig Gosselin";9976
Birdshark! Games;9977
A Maniacal Game LP;9978
NonFictional Games;9979
Sierra Lee;9980
Merriman Games;9981
Matthew Giordano;9982
"ericmbernier;bitmOO;davecoughlin76";9983
Blup Games;9984
Battle Crafters LLC;9985
Hangzhou Xinlan Network Technology Co.,Ltd.;9986
"Douglas Liang;Gorge Quan Li";9987
G. Malta;9988
BigfootDS;9989
VHornet Games;9990
"Sampsonay;Rinkibu";9991
Nosebleed Interactive;9992
Progorion;9993
Millenway;9994
Muro Studios;9995
"Rainbow Rhino;CINEMAX, s.r.o.";9996
Terahard Ltd;9997
"Arttu Tuovinen;Alan Bourhis;Michael Callaghan";9998
Aaron Cochrane;9999
JForth Designs;10000
Bourbontank;10001
BitsAlive Game Studios;10002
Knut Müller;10003
norum82;10004
Kucing Rembes;10005
ATC Games;10006
10ravens s.r.o.;10007
Liam Twose;10008
Whoop Group;10009
???????;10010
Man-Eater Games;10011
??????;10012
"Angry Cat Studios;Creatio 49";10013
"Tapinator;Max Ignatyev";10014
Cerebral Division;10015
313 Studios;10016
Victorian Clambake;10017
DreamPunks;10018
Vicente Rosell Roig;10019
Corpse King Games;10020
House of How;10021
Ferullo Gaming;10022
G. A. Williams;10023
REK...;10024
Hiqosoft;10025
Artisano;10026
Slikey Games;10027
Chronova;10028
SegFault Games;10029
Chengen Zhao;10030
Starlight Studios;10031
Emerald Interactive Games;10032
IOA Games;10033
Roadfactory;10034
Mojiken Studio;10035
Drift Physics Crew;10036
KeroQ;10037
RKTime;10038
Rolling Glory Jam;10039
TealDev;10040
XINESS Co., ltd.;10041
Nitrome;10042
Wako Factory;10043
"Fictiorama Studios;BadLand Games Publishing S.L.";10044
DKWorld Entertainment;10045
GoldFire Studios;10046
encurio;10047
Damp Gnat;10048
Lost-Ride Studios;10049
Somber Dawn Studios;10050
BetsonGames;10051
AYE Technology;10052
RogueCode (PTY) LTD;10053
Gary & Eddy;10054
Brian O'Keefe;10055
RedZone Studios LLC;10056
Lambdadev;10057
cada;10058
Chao's Playmate;10059
Omnichron Studios;10060
Triple Rush Games;10061
Huw Millward;10062
Super Suite Studios;10063
White Clover Inc.;10064
David Krinkel;10065
B.Bit;10066
Zhejiang TQHY Technology;10067
SilverBlade;10068
Michael Cox;10069
Munchkin's Lair;10070
Jens P. Behrens;10071
Lunacy Interactive;10072
Marc-Antoine Jacob;10073
David Sof;10074
JRad Games;10075
Gnioto VR;10076
AlcoholEnthusiast;10077
BeshevGames;10078
The Bratans;10079
Steven Taylor;10080
Hebi Studios;10081
Pixel Fun Games Production;10082
I SHOW YOU;10083
Numicus Studios;10084
"SQUARE ENIX;GREE, Inc.";10085
Ben Strijbos;10086
BigMouthedDog Studio;10087
Hannes Trebbin;10088
u&i;10089
Pigeons Interactive;10090
Bad Gravity;10091
Microlith Games;10092
Cubamano;10093
Crisp App Studio;10094
YounGen Tech;10095
Boejunda LLC;10096
Abraxas Interactive;10097
Ithiro Sumi;10098
M&H Soft;10099
Minor Faction;10100
SpielmannSpiel;10101
Burak Yücel;10102
Simernes;10103
Hidden Achievement LLC;10104
Salus Games;10105
Sekrit Games;10106
Rémi Vansteelandt;10107
Frostflake Studios;10108
tac1402;10109
DLHB Studios;10110
LSTGames;10111
Pony;10112
"Diego Fernandes Malinowsky;Daniel Fernandes Malinowsky;Altanir Aparecida Fernandes Malinowsky";10113
James Roll;10114
PlayColorfulGames;10115
x86-Games;10116
Insanity Interactive;10117
Qor Concept Entertainment Inc.;10118
It's a Wonderful Life;10119
megaeggz;10120
"Crescent Moon Games;We're Five Games;Blowfish Studios";10121
hallunazigames;10122
Total Battery;10123
Live in the Game, LLC Self;10124
T_T Games;10125
Second Order;10126
Edo Create;10127
FX Games;10128
Crabby Team;10129
Lozange Lab;10130
Crankage Games;10131
BufoProject;10132
Bulls Bros;10133
Cheat Code Studios;10134
Jonathan Holmes (crait);10135
ICON Interactive;10136
Martin Simeth;10137
SuperTry Studios;10138
InvoHer;10139
Colin EUMP;10140
Artur Berkowski Berobasket;10141
"Rakarnov Studios;Vuthax";10142
Dirty Fighter Team;10143
Iocane Games, LLC;10144
Plaidman Games;10145
Designing Digitally, Inc.;10146
Virtual World Arcade;10147
Moving Dimensions;10148
Ilya Gorodetskov;10149
Joint Ventures;10150
Tailwind Games;10151
Tiny RTS;10152
Hand Cannon Games;10153
Floating Point Interactive;10154
Bad Attempt;10155
?? DGSpitzer;10156
Demigon;10157
Yaka;10158
Tradosoft;10159
Hellride Games;10160
Fedorov Ilya & Andrew Konovalov;10161
Blue Salt Games;10162
"CITY CONNECTION;Chara-Ani";10163
Core Steel Game Studio;10164
Gamechuck;10165
Wei Shi;10166
LizardKing;10167
Ploosh GmbH;10168
BKOM Studios;10169
LAN - GAMES EOOD;10170
zachs123456;10171
JimJams Games;10172
Jonathan McCarthy;10173
Jack Gloyens;10174
Cool Hand Games;10175
X3 Brothers;10176
2-Volt Games;10177
71Games;10178
Winter Bloom;10179
Jorge Aires;10180
SuperSixStudios;10181
INDIEPLAY;10182
TeePee Studios;10183
vaniloput games;10184
Luke Vincent;10185
Flying Kiwi;10186
Vanimals;10187
D. W. O'Boyle;10188
Thial;10189
Martin Knopf;10190
Hen Wen Studio;10191
BernhardP;10192
"Nikita ""Ghost_RUS""";10193
Nilem Studio;10194
Flight School Studio;10195
Game Soup LLC;10196
Ludovic Lafferayrie;10197
Studio229;10198
Artbox Games;10199
"DIF Studios;Alex Winter";10200
cyboheart;10201
Canuck Play Inc.;10202
Cannon Fire Games LTD;10203
Sludj Games;10204
Choose Multiple LLC;10205
Matthew Putnam;10206
Ant.Karlov;10207
"General Arcade;Abstraction Games";10208
RIP Horse Studio;10209
Minibeast LLC;10210
Myroid-Type Comics;10211
qberty;10212
Left Flank Games;10213
Studio Roqovan, Inc.;10214
Restory Studio;10215
Linkflag Studio;10216
Waves and Blaze;10217
Norrland Interactive;10218
ONEONE1;10219
Central Coast Games;10220
Flying. Stone. Production;10221
Brewsterland Studios;10222
SlimeSmile;10223
Travis Miller;10224
MDickie;10225
TiGAMES;10226
Spinal Games;10227
Rava Games;10228
Pointlight Games;10229
Polyart Inc.;10230
3G:Games;10231
Intertum;10232
Teveru;10233
Jello Godfri;10234
Squish Studios LLC;10235
Lucid Dream Studio;10236
ChuMoran;10237
Preapp Partners;10238
ZaxtorGameS;10239
Domus ludus;10240
Renaissance Game Studio;10241
Conan McPhee;10242
The Commander;10243
Nova Ideas;10244
MyDreamForever;10245
As-key;10246
Burgseiten Studios;10247
Unreal Software;10248
Sergey Shushunov;10249
Joyous Raccoon;10250
Falco Software;10251
PilotLumpa Gaming;10252
Will Carlough;10253
Loneminded;10254
Deep Dive Interactive;10255
Selective Intuition;10256
Codevictus Inc.;10257
"Chris Antoni;Rob Guenther";10258
startgrid;10259
DEEP Games;10260
Prism Game Studios Ltd.;10261
Inexplicable Games;10262
Knossos Software;10263
Lushboy Studios;10264
The Snarktopus;10265
Pixel Fyzz;10266
Juppiomenz;10267
Barlock Games;10268
Angel T;10269
Siberian Mouse;10270
Viny Game Studios;10271
Avatarico;10272
Detter Game Design LLC;10273
Martin Helvig;10274
UnderMax Games;10275
Inkline Ltd.;10276
Frog the Door Games;10277
Pixl Pile;10278
PiFTy;10279
Three Percent Games;10280
The MegaByte;10281
Flight Systems;10282
Oleg Skutte;10283
SOMATIC;10284
Gametroleum;10285
Chjonn Studios;10286
"Evan Peiperl;Brianna Livesay";10287
"Volition;KAIKO";10288
Gemi Games;10289
Egg Roll Digital Studios Inc.;10290
Catching Kobolds;10291
Make Real;10292
Playcademy;10293
LIN KE HSI;10294
No Moon;10295
Kyon Games;10296
Grean;10297
Kev Jackson;10298
"Brian Underwood;Ben Makarechian";10299
Boundless Dynamics, LLC;10300
Hailstone Games;10301
Homewreckers Studio;10302
Logiraffe;10303
Nuclear Fishin' Software;10304
Borne Games;10305
VEL-Ocity;10306
etaxoft;10307
"Skeleton Crew Studio;Thomas Olsson";10308
Dawei Liu;10309
VertexBreakers;10310
VIRTUAL REALITY LABORATORY DV;10311
HyperDevbox;10312
Fürst;10313
nickar82;10314
WeMakeApp Studio;10315
HL-Galgame;10316
Sergey Kalmanovich (aka Red Spot Sylphina);10317
????;10318
Studio Desgraff;10319
Sunfleck Software;10320
Madorium;10321
Sokolov Yaroslav Vladimirovich;10322
NoTime Studios;10323
Outlaw Wars;10324
Mercury Aerospace Industries;10325
Hohng LLC;10326
Shoho Games;10327
Grégory Joerger;10328
"Nightdive Studios;Probe Entertainment;Iguana Entertainment";10329
FeatherFan;10330
Yiming;10331
Chromosphere Games;10332
Outlier Interactive;10333
Golden Unicorn Gaming Inc;10334
DigiFeather;10335
Pillet Michael;10336
Studio Mori;10337
The Hazardous Dude;10338
Rockwell Studios, LLC;10339
Tomislav Kadežabek;10340
Ediogames;10341
D1ONE;10342
Project Polish Productions;10343
????;10344
Moonray Studios;10345
CurriculaWorks;10346
Veibyn;10347
SOMG;10348
Geoff Nagy;10349
Michael Burns;10350
"Henri Osbourne;Giovanna Lopes";10351
Brainduck;10352
Amusitronix;10353
LampFire;10354
Ad Aspera;10355
DGHZ;10356
Beamz Interactive, Inc.;10357
B52 Development Team;10358
Team Poodle;10359
Twin Vault Games;10360
BitBeamCannon.com;10361
Big Kitty Games;10362
CHTOOM Entertainment;10363
Balder Game Studio;10364
Poolians.com;10365
Techone Game Studio;10366
Ghere Games;10367
HUNTERS;10368
Ezekiel Rage;10369
HIPIX;10370
RoboDev;10371
Darkcross Games;10372
FrozenPepper S.R.L;10373
TeamTrap;10374
IceStudio;10375
DreamDale;10376
Table Flip Games;10377
Colorfiction;10378
TeeKoo Games Ltd;10379
lightUP;10380
Hashplay, Inc.;10381
flukyMachine;10382
Griffin Snow;10383
Indy Lion Studios;10384
XMinutesGames;10385
Dreamy Doe;10386
RAWR Lab;10387
Fedora Collective;10388
"alexnown;Kunio";10389
QEGAME;10390
Lucascubestudios;10391
GIANTY Inc.;10392
Problematicar;10393
Duel Studios;10394
Metaverse;10395
Corn Entertainment;10396
Crystalline Green Ltd.;10397
Ktulhu Solutions;10398
Dapper Penguin Studios;10399
bkdove studios;10400
Corey Wurts;10401
Nearga;10402
Chubiri;10403
Graham Garven;10404
16 Swans;10405
"Vyacheslav Ozolnieks;Georgy Studenikin";10406
Atomic Wolf;10407
videjagamesyo;10408
TCR;10409
14 Hours Productions;10410
"Isabelle Dela Torre;José Fernando Gracia;Annaliese Bevan;Poppy de Raad";10411
BoninblueDesignLab;10412
"Tecsi Aron;Szocs Robert";10413
VirusSea;10414
Don Emídio Navarro Games;10415
XENOpz;10416
Daisessen;10417
"N-Game Studios;Sixteen Squares";10418
Joseph Calabro;10419
PixelBot Games;10420
Frosty Elk AB;10421
Five entertainment;10422
Chu Xiaosong;10423
Itsjusta Games;10424
Vrai;10425
Guy Bits Games;10426
Deep Taiga;10427
SF;10428
Plexus team;10429
Please Be Patient;10430
Sultan.emr;10431
Sorcererstudios;10432
Fire Dragon Studios;10433
"Adam Radziszewski;Krzysztof Waszak";10434
"Fei;Leo;Yang";10435
Secret Overground Lab;10436
Hokkaido Studios;10437
Team8 Studio;10438
"Rydeom;Cobra;DerRazon";10439
Wisdom Emprie;10440
MassHive Media;10441
Squeaky Wheel Studio Inc;10442
Pixonic;10443
DNT Games;10444
Khizer Awan;10445
Bytro Labs GmbH;10446
Desktop Gaming;10447
Byting Games;10448
DP Corp;10449
AVRLON VR Studio;10450
AfroDieter;10451
"Studio229;Hammer-On";10452
The Ludicrous Ones;10453
Koodilab;10454
"Terri Vellmann;Doseone";10455
Ninja Chip Studios;10456
GreenGasGames;10457
Indefatigable;10458
Alexandre SK;10459
3DClouds.it;10460
RAZAR s.r.o.;10461
Aghayeva and Ko s.r.o.;10462
Lunarhellgames;10463
Neuronality;10464
Pronetis Games;10465
Nyan_Fort;10466
Rainware;10467
gameko-studio;10468
He Wenjie;10469
"Maxime Cote;Simon Cote";10470
IOSoccer Team;10471
Haven Studios;10472
F.U.U.M. Co., Ltd.;10473
Trebuchet;10474
Apoapsis Studios;10475
slizer88;10476
Michael Hobbs;10477
Fantasy-Gaming;10478
Less Describable Games;10479
Catobyte;10480
Silver Spook Games;10481
Titan Deep Space Company;10482
WaVR;10483
STUDIO MUNGO;10484
Decochon;10485
"LeatherIceCream;LazyTomato;Madvertiz0r";10486
Anunnaki s.r.l.;10487
Michael McCartney;10488
"MojoTouch;Adventure Soft";10489
Listener Online II Inc;10490
Greyish Games;10491
AliveIn Technology Ltd;10492
Digital Awakening;10493
NorthernLights Games;10494
Songhouse Games;10495
Pixel by Pixel Studios Inc.;10496
Thick & Thin;10497
Defend the Cake, LLC;10498
Parrott Studios;10499
The Sociopath Software;10500
Dalesi;10501
MATRE;10502
Stray RamBling;10503
sebagamesdev;10504
ZHANGKAI;10505
FunshipTech;10506
Hero Game;10507
???;10508
Legends of Eternalia;10509
Truant pixel, LLC;10510
Rahmat Nata Djaja;10511
Pooandplay;10512
Lever Studios;10513
Landfall West;10514
Crow's Key Studios, LLC;10515
Brackish Games;10516
Paper Rose Games;10517
Obadiah D Luna;10518
Luciano Cargiolli;10519
Studio Albatros;10520
SQUIX Games;10521
Callipygian Games, LLC;10522
Accela,Inc.;10523
NekoToFuurin;10524
phoenixmirror;10525
? Pyramid Games;10526
Emerson Design, Inc.;10527
Funderground Games;10528
ToastieLabs;10529
KOCMOC17;10530
Bence Sipka;10531
MadameBerry Games LLC;10532
Shevchenko Technology;10533
Serf100;10534
Evgeniy Alemzhin;10535
Mutant Entertainment Studios;10536
Deydrihm;10537
SPG STUDIO;10538
GUANGZHOU SEALY ELECTRONIC TECHNOLOGY CO., LTD;10539
"Joie Liba;William Wu";10540
Draftline Games;10541
Kamil Szczepanik;10542
"conradproteus;cavalie_ro;S.C. 16 BIT NIGHTS S.R.L.";10543
LIUBEZHANIN VASYL;10544
Beaver Drummer;10545
Colin Stoddart;10546
Aves Games;10547
Robert Wahler;10548
"Maciej Targoni;Michal Pawlowski";10549
Tyler Stansfield Jaggers;10550
Emerald Beast Studios;10551
Rovango Studio;10552
Ghost Time Games;10553
Heroes Dev Team;10554
SP Digital Arts Inc.;10555
Coremedia,inc.;10556
x0to1;10557
xuan;10558
Charles Games;10559
Hallid Games;10560
TiStar Game;10561
Delum Studios;10562
Swarog Games;10563
"Flo Knödl;Johannes Fischer;Michael Hütter;Christoph Müller;Simon Eberl;Thomas Kern;Lukas Schönwiese";10564
Steve Antoniadis;10565
Fourfold Games;10566
Exodus Software;10567
????????????;10568
Team Pea;10569
Bornteks Entertainment;10570
The Awesome Game Studio;10571
Hio Giang;10572
Logtown Studios AB;10573
NTWO Studio Co., Ltd;10574
Brain Stone GmbH;10575
Monandol Games;10576
CrazyBits Studios;10577
pixel.lu;10578
Codebyfire;10579
Subjective;10580
David Moralejo Sánchez;10581
Symmetric Games;10582
Invincible Cat;10583
Cublo;10584
MONKEY WRENCH STUDIO INC.;10585
SluggishtacoGames;10586
MADBones Games;10587
Vertical Reach;10588
Top Hat Studios Inc;10589
xiaofeixiong;10590
Team Fork;10591
SugGames;10592
Stelex Software;10593
GCTV DevTeam;10594
Zero One;10595
Oscar Kenneth Albero Ingles;10596
Trifulca Force;10597
Crystalmesh Studios;10598
Ken Koji;10599
Videojuegos Fermín;10600
RealityBusters.co;10601
King Key Games;10602
Happy Bat;10603
Credici;10604
MFAFB Games LLC;10605
Made of Bits;10606
Gamepainters;10607
Plan B;10608
Felipe Nicolazzi;10609
SYLPH;10610
Hongyuan Game;10611
iDEACLOUD inc.;10612
Nedodnb;10613
Nifflas Games;10614
Octopus 8 Studios;10615
Toplitz Productions;10616
Binary Souls;10617
RF;10618
cloneZone;10619
Lemonauts;10620
Ludi Dorici;10621
Sun Labyrinth LLC;10622
Antaria, LLC;10623
Broguelike;10624
Broke Astronaut;10625
DHTstudios LLC;10626
Team Syukino;10627
Shanghai Niuka Network Technology Co.,Ltd.;10628
AliveGameStudio;10629
Layton Hawkes;10630
ExclexGame;10631
Xperiencia Virtual;10632
Rebusmind;10633
metricminds GmbH & Co KG;10634
Nitreal;10635
Dikobraz Games;10636
Chano H. Hansen;10637
Sijawa Production;10638
Puzzle: Underwater World;10639
Ihor Kalinin;10640
FarBox Games;10641
VR Triber;10642
Interstellar Tortoise;10643
"Azerion;Youda Games Holding B.V.";10644
Lone Artisan Games;10645
Woblyware;10646
Rusty Oak;10647
Vox Games;10648
MegaFun Games Ltd.;10649
Void Dimensions;10650
Inner Void;10651
VAnight;10652
Gustsoft;10653
Infinite Void Ltd.;10654
Lockem Reality;10655
Narko Games;10656
NewFort Studios;10657
Epsilon Games;10658
Nomad Assembly;10659
Mirabolis Studios;10660
"Flaming Bat Studios;Bareware Studios";10661
OddMeat;10662
Antispace Studios;10663
Rising Fun Games;10664
Drew Wallace;10665
CJWorks;10666
Verdict Studios LLC;10667
Jan;10668
Liam Doherty;10669
"Super Awesome Hyper Dimensional Mega Team;Tama Global";10670
Rainbow Duck;10671
Flurry Game Studios;10672
Team OctoPoodle;10673
TheBlavas;10674
"Zelun;Tio_jolo";10675
Deimos Games;10676
BOBAFETTA;10677
LIUTING;10678
"Jake Overall;Mark Ohnsman;Josh Olds;Matthew Overall;Jaime Madsen;Gunnar Anderson;Aaron Kim";10679
"Pandamonium Games Design;Main Leaf";10680
INTO GAMES;10681
Ironbell;10682
Evgeny Petrov;10683
NOISZMAKERS;10684
s_unk;10685
Vice Age;10686
PodShoh Studio;10687
Hannes Delbeke;10688
New Atlantis Games;10689
NEOWIZ BLESS STUDIO;10690
Seize Studios;10691
Silver Moon Internet;10692
Jakub Klementewicz;10693
Berdochan;10694
Snowflurry Entertainment;10695
Software Geezers;10696
BVG Software Group;10697
Attila Vitez;10698
Moral Anxiety Studio;10699
Caleb Chalmers;10700
68k Studios;10701
"Bromio;2think design studio";10702
Mikhail Ramanouski;10703
Robert Borghese;10704
"Masterstrike;LadrikDev";10705
"Raquel Perez;Jorge Alvarez;Oscar Crespo;Tom Mallet;Niall McShane";10706
Coven Games;10707
Rhino Dev;10708
Brendan Wiltshire;10709
Palfrey Games;10710
Sike Studios;10711
Indigo Entertainment;10712
doorfortyfour;10713
Codrer;10714
Pegnio Ltd;10715
BOMBZ;10716
"Matthew.P;Sacred Walrus";10717
????? Hairgel Agency;10718
skrimm8;10719
Ottercopter Studios, LLC;10720
SeekSick6;10721
Keith Burgun Games;10722
Flux Game Studio;10723
ThoseBros Entertainment;10724
"Arttu Tuovinen;Paul Georgeon;Corentin Jezequel;Eddine Omar;Alexandre Petrault;Johan Rendy";10725
Talpel Games;10726
"Tyler Paulley;Devin Rataiczak";10727
A Mazeing Tower Defense;10728
Simple Interactive Games;10729
Framing Inc.;10730
Z Games;10731
A and F studios;10732
"Nikita ""Ghost_RUS"";Underanger TheGachiWarrior";10733
InterServ International;10734
Nomada Studio;10735
"Fabio Biancarelli;FLEX$ Studios";10736
Ingeniousfun;10737
ZGold;10738
Glyphs in Lines, LLC;10739
Golden Age Creative;10740
"Maxwell Volz;David Zeiser";10741
"EnchantedLands;Oddeyefish";10742
Hatfuls Games;10743
PriorityStudios;10744
Alien Octopus Studio;10745
FirstSeed;10746
spdr870;10747
Origin8 Technologies Ltd.;10748
56 Game Studios;10749
Class of  2016-2017;10750
Leif Ian Anderson;10751
Logos Universe;10752
IHM Studio;10753
RaleachGamesStudio;10754
Tooth Decay Entertainment;10755
Zac;10756
Diel Mormac Games;10757
?????????;10758
VR Dreams Technology Co.,Ltd;10759
PleasingFungus Games;10760
Mermaid VR Inc.;10761
"Andrea Mancuso;Graziano Ferraro";10762
???;10763
abstract garden;10764
Muggle;10765
FIVE12 GAMES LTD;10766
Leprechaun Games;10767
Robert J. Deutsch;10768
"Jordan Allen;Howard Ross IV";10769
Kittik Game Studio;10770
Lobaki;10771
Neonchimp Games;10772
Fatih KAYA;10773
FireBurnGames;10774
Phil Blank;10775
Spacevb Studio;10776
Sinister Cyclops Game Studio;10777
Eder Gabriel;10778
Adage Games;10779
Fast Fall Studios;10780
"Xero TR-MMXZ;Xeneder";10781
Emre Tanirgan;10782
Coconut Shavers;10783
DigiPotato Studio;10784
Cybergrotex;10785
Anton Shatalov;10786
Hikati Games;10787
MIROWIN;10788
Nijumi Games;10789
Outlaw;10790
Tomi Syväjärvi;10791
Gorbachev V.A.;10792
"Dio Alias Games;Evgeny Osmet";10793
Second Avenue Learning;10794
Donbass Games;10795
nonPareil Studios;10796
Peddler Games;10797
Digital Domain;10798
Boxhead Games;10799
Amazastrophic;10800
Heroes Productions;10801
????;10802
"PixelShard;KillHouse Games";10803
Threevol;10804
SDC Ventures;10805
LsgStudio;10806
NaissusWorks;10807
StalkerAlex..;10808
Martin Crownover;10809
"Toyman;Creobit";10810
League of Sweat Ent.;10811
Corwin Peters;10812
"Galvanic Games;Explosm Games";10813
Marafigogames;10814
PixelBrain Studio;10815
Nanite Storm;10816
Happinet;10817
ZoR Dev;10818
Night Whale;10819
Christopher Howard;10820
Cherrymochi;10821
Exploding Tuba Studios;10822
"Dark Polygon Ltda.;Jalomot Ltda.";10823
Dimitrios Floros;10824
Tantrum Lab;10825
Mike Laraman;10826
Decerion;10827
Xero TR-MMXZ;10828
Wouter van Oortmerssen;10829
Team 7 Lives;10830
MAMMOSSIX Co., Ltd.;10831
????????;10832
Destinations VR;10833
Tea & Cake Games;10834
Sylphe Labs;10835
CINEMUR;10836
Bento Studio;10837
Samu;10838
Emmett Baber;10839
Unknown Origin Games Inc;10840
Evan Rogers;10841
Tyler Pomplon;10842
Hendrik Felix Pohl;10843
Llamasoft Ltd.;10844
Denki Gaka;10845
Arcani Interactive;10846
Frost Studios;10847
Jaydeb;10848
YouzuStar;10849
Ascendence Studios;10850
tengenstudio;10851
Sticky Studios;10852
Plausible Concept;10853
Stroe Andrei;10854
Chongqing Shangshixuan Technology Co., Ltd.,;10855
Patriot Game Studio;10856
Alexey Volonsky;10857
Platoniax Studio;10858
Sinergia Studios;10859
Yo252yo;10860
Dede Bayi;10861
PEKA Gaming;10862
